time,temperature_2m,relative_humidity_2m,precipitation,dewpoint_2m,wind_speed_10m,wind_direction_10m,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,aqi_offset,co_offset,no_offset,no2_offset,o3_offset,so2_offset,pm2_5_offset,pm10_offset,nh3_offset
2021-02-11 02:00:00,-5.6,97,0.0,-6.0,4.0,27,1.0,343.8,0.05,16.79,16.63,2.12,9.81,10.61,6.08,3.0,580.79,0.07,31.53,16.27,1.04,20.36,21.7,1.46
2021-02-11 03:00:00,-6.2,98,0.0,-6.4,3.3,49,2.0,347.14,0.05,16.79,17.17,2.41,10.85,11.74,7.28,2.0,473.98,0.03,22.96,23.6,0.95,14.05,15.06,1.44
2021-02-11 04:00:00,-6.8,99,0.0,-6.9,3.2,27,2.0,347.14,0.05,16.62,18.06,2.8,11.78,12.74,8.61,1.0,390.53,0.01,16.45,28.97,0.94,9.8,10.54,1.57
2021-02-11 05:00:00,-7.3,99,0.0,-7.5,3.2,27,2.0,353.81,0.08,17.31,18.77,3.52,12.75,13.84,10.13,1.0,360.49,0.02,14.4,29.33,1.12,8.47,9.14,1.98
2021-02-11 06:00:00,-7.6,97,0.0,-8.0,3.7,61,2.0,387.19,0.32,21.59,16.27,5.19,15.4,16.95,11.91,1.0,383.85,0.12,17.65,24.32,2.0,9.95,10.82,2.76
2021-02-11 07:00:00,-8.0,97,0.0,-8.3,3.2,90,2.0,440.6,0.96,29.13,10.91,7.39,19.31,21.44,13.43,2.0,453.95,0.48,26.05,15.74,3.28,13.96,15.16,3.48
2021-02-11 08:00:00,-6.9,92,0.0,-8.0,1.5,346,3.0,460.63,3.21,29.47,11.98,8.11,20.7,23.09,13.55,2.0,520.71,1.36,32.56,10.1,3.79,17.88,19.53,3.42
2021-02-11 09:00:00,-5.7,82,0.0,-8.4,3.0,14,2.0,433.92,7.38,20.39,23.25,7.39,19.12,21.33,12.41,3.0,554.09,3.58,32.22,12.34,3.67,20.14,22.24,2.98
2021-02-11 10:00:00,-3.9,66,0.0,-9.4,3.7,11,2.0,390.53,7.49,13.71,33.62,6.08,15.82,17.55,10.13,2.0,453.95,2.38,22.62,29.33,2.86,13.44,15.05,1.77
2021-02-11 11:00:00,-3.1,60,0.0,-9.8,5.3,332,2.0,357.15,6.09,10.63,41.49,4.83,13.05,14.46,7.92,1.0,380.52,1.79,17.31,36.12,2.18,9.35,10.62,1.19
2021-02-11 12:00:00,-2.5,65,0.0,-8.2,5.4,360,2.0,327.11,4.58,8.4,48.64,3.61,11.04,12.14,5.83,1.0,340.46,1.65,15.42,37.91,1.71,7.26,8.3,1.11
2021-02-11 13:00:00,-1.3,53,0.0,-9.6,5.0,21,2.0,300.41,3.33,7.03,55.08,2.59,10.08,10.94,4.37,1.0,250.34,0.49,5.83,52.93,0.66,2.34,2.72,0.88
2021-02-11 14:00:00,-1.3,53,0.0,-9.6,6.3,336,2.0,293.73,2.96,7.71,55.79,2.47,10.85,11.7,4.81,1.0,243.66,0.43,4.8,55.08,0.55,1.97,2.3,0.91
2021-02-11 15:00:00,-2.1,61,0.0,-8.6,5.2,12,2.0,300.41,2.82,9.6,51.5,2.56,12.23,13.18,5.45,1.0,250.34,0.46,5.74,54.36,0.67,2.29,2.65,0.91
2021-02-11 16:00:00,-3.2,65,0.0,-8.8,4.2,20,2.0,317.1,2.18,14.22,41.49,2.53,13.99,15.15,5.76,1.0,270.37,0.33,8.48,51.5,0.97,3.17,3.61,1.03
2021-02-11 17:00:00,-4.7,78,0.0,-8.0,2.3,51,2.0,350.48,0.64,22.28,28.97,2.62,16.32,17.87,5.19,1.0,283.72,0.05,11.14,48.64,1.15,3.79,4.29,1.05
2021-02-11 18:00:00,-5.5,80,0.0,-8.4,5.1,98,2.0,390.53,0.23,27.42,21.64,3.73,19.18,21.23,7.35,1.0,280.38,0.0,11.14,46.49,1.06,3.48,3.96,0.93
2021-02-11 19:00:00,-6.3,84,0.0,-8.5,5.2,115,3.0,467.3,0.47,32.56,15.38,5.25,23.78,26.41,9.25,1.0,277.04,0.01,10.37,40.77,0.94,3.1,3.58,0.86
2021-02-11 20:00:00,-7.2,86,0.0,-9.1,4.6,129,4.0,547.41,0.87,37.36,8.94,6.38,29.26,32.5,11.15,1.0,287.06,0.01,9.94,35.05,0.88,3.11,3.61,0.87
2021-02-11 21:00:00,-8.0,84,0.0,-10.2,4.1,142,4.0,620.84,1.75,40.78,4.02,7.15,34.38,38.23,12.79,1.0,303.75,0.02,10.54,29.68,0.92,3.47,4.0,0.91
2021-02-11 22:00:00,-7.7,75,0.0,-11.3,3.3,139,4.0,674.25,3.07,42.5,1.39,7.45,38.56,42.76,14.06,1.0,320.44,0.04,12.68,24.32,1.09,4.43,5.05,1.27
2021-02-11 23:00:00,-7.6,68,0.0,-12.4,5.1,135,4.0,720.98,4.19,43.53,0.51,7.03,41.53,45.67,14.69,1.0,333.79,0.04,14.74,19.49,1.43,5.68,6.37,2.69
2021-02-12 00:00:00,-6.2,63,0.0,-12.1,6.9,137,4.0,767.71,5.48,43.87,0.27,6.56,44.54,48.51,15.2,1.0,303.75,0.0,10.63,24.68,1.13,4.22,4.53,1.52
2021-02-12 01:00:00,-4.6,58,0.0,-11.6,5.4,138,4.0,801.09,6.54,43.87,0.2,6.02,46.38,50.24,15.71,1.0,310.42,0.0,11.65,22.71,1.43,5.49,5.79,1.85
2021-02-12 02:00:00,-3.7,61,0.0,-10.2,3.1,135,4.0,821.11,7.6,43.53,0.15,5.48,47.53,51.33,15.83,1.0,310.42,0.0,12.17,22.53,1.7,6.62,6.94,2.19
2021-02-12 03:00:00,-3.8,65,0.0,-9.5,3.1,144,4.0,847.82,9.05,43.87,0.11,5.13,49.0,52.79,15.71,1.0,307.08,0.0,11.65,23.96,1.91,7.19,7.51,2.38
2021-02-12 04:00:00,-3.9,66,0.0,-9.3,4.6,135,4.0,854.49,9.61,43.87,0.12,4.83,49.29,53.15,15.71,1.0,303.75,0.0,10.88,26.46,2.09,7.55,7.9,2.63
2021-02-12 05:00:00,-4.1,62,0.0,-10.2,3.8,139,4.0,834.47,9.16,42.84,0.13,4.95,47.86,51.89,16.47,1.0,297.07,0.0,9.85,29.33,2.24,7.63,8.01,2.88
2021-02-12 06:00:00,-3.1,56,0.0,-10.7,2.3,198,4.0,821.11,10.39,41.47,0.11,6.02,47.39,51.89,18.24,1.0,293.73,0.0,9.25,33.62,2.33,7.41,7.86,3.04
2021-02-12 07:00:00,-2.4,45,0.0,-12.8,1.0,135,5.0,867.84,17.21,41.81,0.03,8.35,51.17,56.42,20.27,1.0,290.39,0.01,9.25,38.98,2.44,6.92,7.45,3.07
2021-02-12 08:00:00,-1.4,54,0.0,-9.5,2.0,135,5.0,934.6,24.59,41.81,0.31,9.89,55.43,61.38,20.77,1.0,287.06,0.4,8.82,45.78,2.44,6.11,6.66,2.85
2021-02-12 09:00:00,0.1,52,0.1,-8.7,2.9,150,5.0,947.95,28.61,39.07,1.63,9.66,55.71,62.13,19.25,1.0,277.04,1.27,6.43,56.51,2.18,5.1,5.61,2.41
2021-02-12 10:00:00,0.2,63,0.3,-6.0,2.9,150,5.0,921.25,28.61,37.36,2.75,8.7,53.6,59.43,16.21,1.0,253.68,1.02,3.51,74.39,1.46,3.46,3.83,1.5
2021-02-12 11:00:00,-0.1,91,0.3,-1.4,0.4,360,5.0,907.9,28.61,38.04,4.51,9.18,52.78,57.74,15.07,2.0,247.0,0.98,2.91,80.82,1.25,3.47,3.83,1.43
2021-02-12 12:00:00,-0.6,94,0.4,-1.5,3.1,111,5.0,907.9,29.5,40.1,5.81,9.66,53.73,58.1,14.06,2.0,247.0,1.09,3.0,82.25,1.31,4.39,4.8,1.6
2021-02-12 13:00:00,-0.7,100,0.5,-0.7,2.3,51,5.0,867.84,26.82,43.18,4.16,9.18,51.29,55.31,13.05,2.0,247.0,1.12,3.26,80.82,1.43,5.76,6.21,1.98
2021-02-12 14:00:00,-1.1,100,0.9,-1.1,2.1,59,4.0,841.14,24.81,44.55,3.04,8.7,49.45,53.16,11.91,1.0,250.34,1.06,3.86,78.68,1.51,6.96,7.47,2.38
2021-02-12 15:00:00,-1.6,100,1.6,-1.6,2.3,108,4.0,827.79,21.91,48.67,2.19,7.75,48.13,51.36,9.37,1.0,253.68,0.94,5.14,73.67,1.67,8.0,8.56,2.79
2021-02-12 16:00:00,-1.8,100,1.7,-1.8,3.0,104,4.0,794.41,17.88,52.78,0.92,6.62,44.68,47.42,7.16,2.0,273.71,0.85,9.0,60.8,1.65,10.07,10.88,3.77
2021-02-12 17:00:00,-1.8,100,1.0,-1.8,2.2,90,4.0,774.38,16.76,54.84,0.18,7.03,42.25,44.9,7.54,2.0,300.41,0.29,15.08,45.42,1.73,12.55,13.78,5.13
2021-02-12 18:00:00,-2.1,100,1.1,-2.1,1.5,14,4.0,781.06,16.99,55.52,0.04,7.87,41.55,44.32,8.23,2.0,323.77,0.02,18.85,35.41,2.21,14.76,16.41,6.97
2021-02-12 19:00:00,-2.3,100,1.5,-2.3,2.6,56,4.0,801.09,16.76,56.21,0.05,8.94,41.58,44.31,8.74,2.0,350.48,0.03,21.42,29.33,2.68,17.02,19.1,8.36
2021-02-12 20:00:00,-2.3,100,1.1,-2.3,1.6,117,4.0,801.09,15.65,56.21,0.05,9.3,40.89,43.51,8.87,2.0,373.84,0.03,22.96,24.68,2.92,19.04,21.47,9.5
2021-02-12 21:00:00,-2.6,100,0.6,-2.6,2.4,297,4.0,787.74,14.08,54.84,0.07,9.06,39.38,41.91,8.87,3.0,387.19,0.04,23.31,21.28,2.95,20.25,22.86,10.26
2021-02-12 22:00:00,-3.4,100,0.4,-3.5,3.6,323,4.0,754.36,11.85,52.78,0.11,7.99,37.01,39.34,8.23,3.0,387.19,0.04,22.62,19.31,2.74,20.43,22.94,10.64
2021-02-12 23:00:00,-4.2,99,0.2,-4.3,4.1,315,4.0,674.25,6.87,48.67,0.53,5.01,31.64,33.51,5.89,3.0,380.52,0.03,21.25,18.77,2.47,20.05,22.27,11.02
2021-02-13 00:00:00,-5.5,98,0.1,-5.8,2.9,30,3.0,554.09,1.41,41.47,3.98,2.68,23.97,25.26,4.24,3.0,380.52,0.02,20.05,18.42,2.41,20.24,22.23,11.65
2021-02-13 01:00:00,-5.7,99,0.0,-5.9,4.0,355,2.0,433.92,0.04,28.1,15.74,1.76,17.31,18.18,4.37,3.0,380.52,0.01,19.19,18.24,2.44,20.48,22.35,12.54
2021-02-13 02:00:00,-6.1,97,0.0,-6.4,4.7,4,2.0,367.17,0.01,19.19,25.75,1.55,14.13,14.81,4.94,3.0,383.85,0.01,18.51,17.52,2.33,20.78,22.57,13.17
2021-02-13 03:00:00,-6.3,97,0.0,-6.7,4.7,4,2.0,337.12,0.0,15.08,31.11,1.74,12.94,13.53,5.38,3.0,397.21,0.01,18.85,15.91,2.27,21.84,23.63,14.19
2021-02-13 04:00:00,-6.4,96,0.0,-7.0,5.6,45,2.0,323.77,0.0,13.54,33.98,2.12,12.17,12.7,5.51,3.0,407.22,0.01,19.36,13.95,2.09,22.81,24.63,14.95
2021-02-13 05:00:00,-6.2,96,0.0,-6.8,3.8,49,2.0,320.44,0.0,13.54,34.33,2.5,11.77,12.3,5.64,3.0,400.54,0.02,19.02,12.88,1.74,22.86,24.67,14.69
2021-02-13 06:00:00,-6.5,95,0.0,-7.1,3.3,354,2.0,327.11,0.01,15.25,33.26,2.98,11.77,12.46,6.08,3.0,383.85,0.07,19.54,11.62,1.25,22.68,24.59,12.16
2021-02-13 07:00:00,-7.2,95,0.0,-7.8,4.7,337,2.0,340.46,0.04,17.99,31.11,3.58,12.14,13.05,6.71,3.0,373.84,0.29,21.76,9.12,1.16,22.67,24.6,10.39
2021-02-13 08:00:00,-7.2,93,0.0,-8.1,4.1,15,2.0,343.8,0.36,19.36,31.11,4.05,11.99,13.05,7.41,3.0,367.17,0.77,22.62,8.05,0.95,21.77,23.5,8.49
2021-02-13 09:00:00,-6.1,88,0.0,-7.7,4.6,45,2.0,340.46,1.29,18.51,34.69,4.41,11.13,12.27,8.11,3.0,350.48,1.98,20.05,11.98,0.75,20.04,21.5,6.71
2021-02-13 10:00:00,-4.6,81,0.0,-7.3,3.9,22,2.0,330.45,2.54,15.77,39.7,4.65,10.22,11.37,8.61,2.0,310.42,1.1,14.57,29.68,0.65,16.52,17.3,4.02
2021-02-13 11:00:00,-3.1,72,0.0,-7.3,4.3,360,1.0,317.1,3.69,12.51,45.78,4.53,9.41,10.51,8.49,2.0,300.41,0.98,12.51,37.19,0.51,15.75,16.32,2.19
2021-02-13 12:00:00,-5.1,77,0.0,-8.6,5.4,352,1.0,300.41,3.86,9.94,52.21,3.93,9.0,9.99,7.6,2.0,300.41,1.02,12.17,39.34,0.44,15.82,16.36,1.44
2021-02-13 13:00:00,-4.0,66,0.0,-9.5,6.6,351,1.0,280.38,3.07,8.4,59.37,2.77,8.62,9.51,5.45,2.0,290.39,0.75,11.14,43.63,0.36,14.51,15.01,1.12
2021-02-13 14:00:00,-4.3,63,0.0,-10.3,6.9,6,1.0,273.71,2.1,8.48,62.94,2.33,8.64,9.49,5.7,2.0,283.72,0.5,10.03,48.64,0.31,12.97,13.41,0.93
2021-02-13 15:00:00,-4.5,59,0.0,-11.3,6.8,25,1.0,270.37,1.36,9.6,62.94,2.21,9.11,10.0,6.65,2.0,280.38,0.28,9.34,52.93,0.31,12.11,12.46,0.88
2021-02-13 16:00:00,-5.3,58,0.0,-12.3,5.8,30,2.0,280.38,0.89,12.34,57.94,2.21,10.23,11.27,7.6,2.0,280.38,0.1,9.34,55.79,0.35,11.39,11.69,0.86
2021-02-13 17:00:00,-7.3,67,0.0,-12.3,3.0,14,2.0,303.75,0.3,17.82,48.64,2.71,12.32,13.7,9.75,2.0,280.38,0.01,9.68,54.36,0.35,10.92,11.23,0.85
2021-02-13 18:00:00,-8.2,72,0.0,-12.3,2.9,60,2.0,340.46,0.02,22.28,41.84,3.46,14.86,16.66,12.03,2.0,280.38,0.0,9.34,53.64,0.36,10.43,10.77,0.84
2021-02-13 19:00:00,-8.7,74,0.0,-12.4,3.2,90,2.0,387.19,0.04,26.05,36.48,4.71,18.3,20.61,14.44,2.0,297.07,0.0,11.31,49.35,0.78,11.13,11.7,2.15
2021-02-13 20:00:00,-9.1,76,0.0,-12.6,5.3,118,3.0,433.92,0.05,29.82,31.11,6.02,21.7,24.53,17.23,2.0,330.45,0.0,15.42,43.63,1.62,13.1,13.93,4.5
2021-02-13 21:00:00,-10.0,78,0.0,-13.1,6.1,130,3.0,467.3,0.08,33.24,26.46,7.09,24.82,28.15,20.01,2.0,373.84,0.01,20.91,37.91,2.56,15.77,16.73,6.65
2021-02-13 22:00:00,-9.9,73,0.0,-13.9,3.7,151,4.0,494.0,0.09,35.99,22.89,7.99,27.22,30.9,22.55,2.0,413.9,0.01,25.36,32.9,3.13,18.1,19.01,8.23
2021-02-13 23:00:00,-9.4,63,0.0,-15.2,2.7,157,4.0,520.71,0.08,37.36,20.21,7.99,29.31,33.04,23.81,3.0,460.63,0.02,30.5,27.18,3.49,20.93,21.63,8.49
2021-02-14 00:00:00,-9.5,72,0.0,-13.6,4.6,141,4.0,554.09,0.08,38.39,17.7,7.33,31.85,35.59,24.07,3.0,527.38,0.01,37.01,20.21,3.58,24.68,25.26,7.35
2021-02-14 01:00:00,-8.9,65,0.0,-14.2,5.9,137,4.0,580.79,0.07,38.73,16.09,6.86,33.65,37.39,24.83,3.0,520.71,0.0,34.62,18.6,2.24,24.07,24.51,2.66
2021-02-14 02:00:00,-8.9,62,0.0,-14.8,3.7,151,4.0,607.49,0.09,40.1,15.02,7.33,35.57,39.37,26.6,3.0,500.68,0.0,32.56,16.09,1.97,22.82,23.25,2.53
2021-02-14 03:00:00,-7.6,54,0.0,-15.3,1.9,158,4.0,647.54,0.12,42.84,13.41,7.75,38.63,42.36,28.37,2.0,440.6,0.0,26.39,20.03,1.88,19.56,19.94,2.41
2021-02-14 04:00:00,-6.2,56,0.0,-13.6,2.9,120,4.0,687.6,0.16,45.93,11.09,7.99,40.74,44.42,29.64,2.0,363.83,0.0,17.82,30.04,2.0,15.2,15.51,2.38
2021-02-14 05:00:00,-5.2,61,0.0,-11.5,2.9,120,4.0,687.6,0.25,46.61,9.03,7.63,40.65,44.33,30.15,2.0,323.77,0.0,13.37,36.48,2.21,12.66,12.92,2.57
2021-02-14 06:00:00,-4.7,68,0.0,-9.7,2.6,196,4.0,687.6,0.89,46.61,5.99,7.33,40.44,44.29,29.39,2.0,310.42,0.0,11.65,39.7,2.44,11.43,11.7,2.85
2021-02-14 07:00:00,-5.0,74,0.0,-8.9,3.3,229,4.0,714.3,3.07,47.98,2.06,6.74,42.26,46.23,26.09,2.0,310.42,0.0,11.82,40.77,2.8,10.87,11.17,3.17
2021-02-14 08:00:00,-3.8,77,0.0,-7.2,5.4,188,4.0,714.3,6.48,43.87,3.04,6.02,42.0,45.91,22.55,2.0,313.76,0.05,13.02,40.41,3.34,10.58,10.95,3.61
2021-02-14 09:00:00,-2.8,69,0.0,-7.7,7.0,192,4.0,660.9,9.95,34.62,9.03,3.93,38.92,42.65,12.29,2.0,317.1,0.35,15.42,40.77,4.05,10.42,10.85,4.18
2021-02-14 10:00:00,-2.1,63,0.0,-8.2,7.8,214,3.0,380.52,2.54,15.08,40.05,2.68,20.43,22.58,8.23,2.0,317.1,1.54,15.25,43.63,4.41,10.13,10.57,4.18
2021-02-14 11:00:00,-1.5,61,0.0,-8.0,8.9,223,2.0,287.06,1.05,6.68,57.94,2.27,13.09,14.8,5.32,2.0,313.76,3.13,12.51,47.21,4.35,10.05,10.5,4.05
2021-02-14 12:00:00,-2.0,58,0.0,-9.2,9.5,209,1.0,263.69,0.66,4.46,65.8,1.97,9.87,11.36,3.99,1.0,303.75,3.55,9.77,52.93,3.67,9.88,10.36,3.61
2021-02-14 13:00:00,-1.4,51,0.0,-10.3,8.8,215,1.0,247.0,0.41,3.09,73.67,1.52,7.19,8.4,3.04,1.0,290.39,3.1,8.05,57.94,2.92,9.72,10.31,4.12
2021-02-14 14:00:00,-1.4,50,0.0,-10.5,8.4,211,1.0,236.99,0.3,2.42,77.96,1.19,5.44,6.45,2.57,1.0,280.38,2.32,8.14,58.65,2.24,9.67,10.42,4.31
2021-02-14 15:00:00,-1.8,54,0.0,-9.9,8.1,201,1.0,230.31,0.22,2.25,79.39,1.0,4.87,5.84,2.44,1.0,270.37,1.47,8.82,58.65,1.83,9.36,10.2,4.31
2021-02-14 16:00:00,-2.3,59,0.0,-9.3,6.3,193,1.0,233.65,0.16,3.51,75.1,0.92,5.34,6.41,2.72,1.0,270.37,0.85,10.54,56.51,1.91,9.43,10.41,5.83
2021-02-14 17:00:00,-4.8,72,0.0,-9.0,4.7,203,1.0,243.66,0.04,5.83,67.23,0.92,6.27,7.52,3.23,2.0,273.71,0.24,13.37,51.5,1.97,10.17,11.37,7.6
2021-02-14 18:00:00,-5.5,77,0.0,-8.9,3.7,169,1.0,257.02,0.0,7.2,62.94,1.03,7.14,8.53,3.26,2.0,283.72,0.0,15.08,47.92,2.09,11.34,12.8,9.25
2021-02-14 19:00:00,-4.8,76,0.0,-8.3,4.0,153,1.0,280.38,0.0,8.82,58.65,1.37,8.12,9.72,3.36,2.0,300.41,0.0,16.45,45.78,2.71,12.85,14.66,11.53
2021-02-14 20:00:00,-5.4,83,0.0,-7.9,4.6,141,1.0,303.75,0.0,10.11,55.08,1.97,9.09,10.88,5.38,2.0,317.1,0.0,17.99,44.7,3.37,14.45,16.64,14.06
2021-02-14 21:00:00,-5.7,83,0.0,-8.2,5.1,135,1.0,317.1,0.0,10.63,53.64,2.27,9.68,11.58,6.65,2.0,323.77,0.0,18.51,43.63,3.7,15.45,17.84,16.47
2021-02-14 22:00:00,-6.0,77,0.0,-9.4,5.9,137,1.0,320.44,0.0,10.2,53.64,2.24,9.6,11.44,7.35,2.0,323.77,0.0,17.99,42.92,3.64,15.69,18.03,17.99
2021-02-14 23:00:00,-6.1,64,0.0,-11.8,7.4,133,1.0,307.08,0.0,8.4,56.51,1.82,8.59,10.09,7.54,2.0,313.76,0.0,16.97,42.2,3.37,15.52,17.59,19.25
2021-02-15 00:00:00,-5.9,65,0.0,-11.4,6.9,129,1.0,300.41,0.0,7.2,58.65,1.67,7.8,9.03,7.79,2.0,310.42,0.0,15.77,41.13,3.07,15.48,17.38,20.27
2021-02-15 01:00:00,-6.0,57,0.0,-13.1,6.6,131,1.0,297.07,0.0,6.51,59.37,1.61,7.21,8.28,8.11,2.0,303.75,0.0,14.4,39.7,2.71,15.34,17.15,20.77
2021-02-15 02:00:00,-6.3,52,0.0,-14.5,7.1,135,1.0,293.73,0.0,6.08,59.37,1.58,6.66,7.61,8.49,2.0,300.41,0.0,13.02,37.91,2.35,15.18,16.93,21.03
2021-02-15 03:00:00,-6.5,51,0.0,-14.9,7.1,131,1.0,297.07,0.0,6.17,58.65,1.64,6.36,7.23,8.87,2.0,300.41,0.0,12.17,34.69,2.03,15.39,17.09,21.03
2021-02-15 04:00:00,-6.7,50,0.0,-15.4,7.4,129,1.0,300.41,0.0,6.51,57.94,1.73,6.35,7.19,9.25,2.0,303.75,0.0,11.48,31.47,1.55,15.66,17.29,20.52
2021-02-15 05:00:00,-6.8,49,0.0,-15.7,6.4,128,1.0,310.42,0.0,7.63,55.79,1.94,6.79,7.69,9.5,2.0,300.41,0.0,10.88,30.04,1.28,16.02,17.6,19.51
2021-02-15 06:00:00,-7.1,48,0.0,-16.2,6.9,129,1.0,357.15,0.01,12.51,50.78,3.01,9.41,10.7,10.26,2.0,297.07,0.01,10.8,29.68,1.24,16.52,18.17,17.99
2021-02-15 07:00:00,-7.2,46,0.0,-16.8,7.4,129,2.0,453.95,0.05,22.28,40.41,4.65,14.66,16.46,11.27,2.0,297.07,0.01,11.65,29.33,1.34,17.43,19.17,16.72
2021-02-15 08:00:00,-4.2,35,0.0,-17.4,6.4,142,2.0,487.33,1.09,23.99,37.91,4.65,16.27,18.26,11.02,2.0,293.73,0.05,11.65,30.04,1.43,17.55,19.4,14.69
2021-02-15 09:00:00,-1.9,29,0.0,-17.6,7.6,177,2.0,410.56,2.65,15.59,50.07,3.07,12.02,13.77,8.11,2.0,283.72,0.11,10.11,35.05,1.52,16.74,18.63,11.91
2021-02-15 10:00:00,-0.1,29,0.0,-16.1,8.1,193,2.0,250.34,0.66,3.68,85.12,1.03,3.37,3.96,3.58,2.0,263.69,0.16,6.34,50.78,1.83,12.96,14.68,7.03
2021-02-15 11:00:00,1.1,29,0.0,-14.8,7.8,202,2.0,226.97,0.39,2.1,91.55,0.69,2.22,2.61,2.53,2.0,250.34,0.2,4.46,59.37,1.71,10.08,11.63,4.31
2021-02-15 12:00:00,1.5,43,0.0,-9.8,7.9,196,2.0,220.3,0.33,1.61,92.98,0.56,1.93,2.27,2.25,1.0,243.66,0.2,3.73,63.66,1.34,8.24,9.67,3.23
2021-02-15 13:00:00,2.1,45,0.0,-8.7,7.4,209,2.0,213.62,0.22,1.17,95.84,0.45,1.48,1.81,1.84,1.0,233.65,0.21,3.09,66.52,1.07,6.51,7.74,3.04
2021-02-15 14:00:00,1.7,50,0.0,-7.5,7.9,210,2.0,210.29,0.17,1.18,94.41,0.44,1.4,1.76,1.76,1.0,226.97,0.22,2.53,69.38,0.82,5.16,6.21,2.82
2021-02-15 15:00:00,1.1,54,0.0,-7.2,7.8,202,2.0,210.29,0.14,1.39,92.98,0.45,1.56,1.95,1.9,1.0,220.3,0.19,2.31,70.81,0.67,4.58,5.57,2.69
2021-02-15 16:00:00,-0.1,63,0.0,-6.4,5.0,201,2.0,220.3,0.19,3.68,85.12,0.69,2.25,2.84,2.47,1.0,220.3,0.11,2.61,71.53,0.58,4.62,5.62,2.72
2021-02-15 17:00:00,-3.5,78,0.0,-6.7,5.4,180,1.0,240.33,0.09,7.8,73.67,1.03,3.54,4.49,3.33,1.0,220.3,0.02,3.13,70.1,0.58,5.1,6.13,2.88
2021-02-15 18:00:00,-4.2,81,0.0,-7.0,3.8,163,1.0,267.03,0.0,10.45,65.8,1.37,5.04,6.38,4.02,1.0,226.97,0.0,3.34,68.67,0.68,5.4,6.41,3.86
2021-02-15 19:00:00,-4.2,80,0.0,-7.1,4.6,141,1.0,307.08,0.0,13.37,60.08,1.88,7.2,8.99,4.75,1.0,230.31,0.0,3.26,68.67,0.74,5.42,6.39,4.37
2021-02-15 20:00:00,-4.8,83,0.0,-7.2,6.6,131,1.0,350.48,0.0,15.94,52.93,2.15,9.62,11.77,4.94,1.0,230.31,0.0,3.0,69.38,0.77,5.23,6.14,4.56
2021-02-15 21:00:00,-5.4,86,0.0,-7.3,7.4,133,2.0,397.21,0.01,17.82,47.21,2.53,12.26,14.63,4.81,1.0,230.31,0.0,2.7,70.81,0.77,4.98,5.81,4.69
2021-02-15 22:00:00,-5.5,87,0.0,-7.3,8.9,130,2.0,427.25,0.01,18.17,43.99,3.16,14.07,16.34,7.03,1.0,230.31,0.0,2.42,72.96,0.72,4.57,5.28,4.75
2021-02-15 23:00:00,-5.1,88,0.0,-6.9,7.9,129,2.0,423.91,0.01,15.94,43.63,2.62,13.87,15.72,7.85,1.0,226.97,0.0,2.08,74.39,0.6,3.86,4.4,4.94
2021-02-16 00:00:00,-2.8,80,0.0,-5.7,7.0,125,2.0,410.56,0.01,13.71,42.56,2.09,13.24,14.77,8.11,1.0,220.3,0.0,1.8,75.1,0.49,3.15,3.55,5.26
2021-02-16 01:00:00,-2.2,83,0.0,-4.7,5.4,138,2.0,390.53,0.0,12.0,41.84,1.79,12.34,13.73,8.36,1.0,213.62,0.0,1.67,74.39,0.43,2.63,2.96,5.57
2021-02-16 02:00:00,-2.5,89,0.0,-4.1,4.4,145,2.0,370.5,0.0,10.8,41.49,1.62,11.4,12.73,8.74,1.0,213.62,0.0,1.65,73.67,0.41,2.36,2.66,5.83
2021-02-16 03:00:00,-2.6,92,0.0,-3.7,5.9,133,2.0,353.81,0.0,10.2,40.77,1.46,10.77,12.11,7.85,1.0,213.62,0.0,1.63,73.67,0.42,2.26,2.53,5.89
2021-02-16 04:00:00,-3.3,94,0.0,-4.1,6.4,128,2.0,343.8,0.01,9.94,40.41,1.24,10.38,11.78,5.89,1.0,213.62,0.0,1.67,72.96,0.44,2.27,2.55,6.08
2021-02-16 05:00:00,-3.7,94,0.0,-4.5,6.4,133,2.0,340.46,0.01,10.54,39.34,1.59,10.48,12.03,7.79,1.0,216.96,0.0,1.84,72.24,0.47,2.37,2.67,6.4
2021-02-16 06:00:00,-3.8,95,0.0,-4.5,6.9,129,2.0,380.52,0.05,15.42,34.69,2.59,12.69,14.7,8.87,1.0,223.64,0.0,2.55,71.53,0.57,2.64,3.03,6.78
2021-02-16 07:00:00,-3.5,97,0.0,-3.9,7.8,124,2.0,467.3,0.18,25.71,25.75,3.4,17.55,20.05,7.41,1.0,230.31,0.0,3.9,69.38,0.72,3.06,3.54,7.22
2021-02-16 08:00:00,-0.6,87,0.0,-2.5,6.7,126,2.0,494.0,2.32,26.05,23.6,2.38,18.6,21.35,2.69,1.0,233.65,0.16,4.5,69.38,0.75,3.22,3.71,7.03
2021-02-16 09:00:00,2.8,76,0.0,-1.0,2.5,180,2.0,440.6,5.42,16.97,30.04,1.91,14.58,17.29,1.81,1.0,226.97,0.48,3.43,74.39,0.63,2.92,3.35,5.64
2021-02-16 10:00:00,5.2,68,0.0,-0.3,4.4,235,1.0,263.69,1.59,5.66,60.08,0.93,3.82,5.22,1.41,2.0,216.96,0.38,1.84,83.69,0.45,2.31,2.6,3.36
